1636,2001459875186,8831F-PP-71/55|60-62_182,Комбинезон 8831F-PP-71/55,"(1636, '2001459875186', 'activity'),"
1639,2001459864173,8831F-PP-71/55|64-66_182,Комбинезон 8831F-PP-71/55,"(1639, '2001459864173', 'activity'),"
1641,2001459875230,8831F-PP-80/55|52-54_182,Комбинезон 8831F-PP-80/55,"(1641, '2001459875230', 'activity'),"
1642,2001459875193,8831F-PP-80/55|44-46_170,Комбинезон 8831F-PP-80/55,"(1642, '2001459875193', 'activity'),"
1643,2001459875209,8831F-PP-80/55|48-50_170,Комбинезон 8831F-PP-80/55,"(1643, '2001459875209', 'activity'),"
1644,2001459875216,8831F-PP-80/55|48-50_176,Комбинезон 8831F-PP-80/55,"(1644, '2001459875216', 'activity'),"
1645,2001459875223,8831F-PP-80/55|48-50_182,Комбинезон 8831F-PP-80/55,"(1645, '2001459875223', 'activity'),"
1646,2001459875247,8831F-PP-80/55|52-54_176,Комбинезон 8831F-PP-80/55,"(1646, '2001459875247', 'activity'),"
1647,2001459875254,8831F-PP-80/55|52-54_188,Комбинезон 8831F-PP-80/55,"(1647, '2001459875254', 'activity'),"
1648,2001459875261,8831F-PP-80/55|56-58_176,Комбинезон 8831F-PP-80/55,"(1648, '2001459875261', 'activity'),"
1649,2001459875278,8831F-PP-80/55|56-58_182,Комбинезон 8831F-PP-80/55,"(1649, '2001459875278', 'activity'),"
1651,2000470400018,888R-PP-15|48-50_182,Комбинезон 888R-PP-15,"(1651, '2000470400018', 'activity'),"
1652,2000470370014,888R-PP-15|44-46_182,Комбинезон 888R-PP-15,"(1652, '2000470370014', 'activity'),"
1653,2000470380013,888R-PP-15|48-50_170,Комбинезон 888R-PP-15,"(1653, '2000470380013', 'activity'),"
1654,2000470390012,888R-PP-15|48-50_176,Комбинезон 888R-PP-15,"(1654, '2000470390012', 'activity'),"
1655,2000470420016,888R-PP-15|52-54_176,Комбинезон 888R-PP-15,"(1655, '2000470420016', 'activity'),"
1656,2000470430015,888R-PP-15|52-54_182,Комбинезон 888R-PP-15,"(1656, '2000470430015', 'activity'),"
1657,2000470440014,888R-PP-15|52-54_188,Комбинезон 888R-PP-15,"(1657, '2000470440014', 'activity'),"
1658,2000470470011,888R-PP-15|60-62_188,Комбинезон 888R-PP-15,"(1658, '2000470470011', 'activity'),"
1659,2000470480010,888R-PP-15|64-66_176,Комбинезон 888R-PP-15,"(1659, '2000470480010', 'activity'),"
1660,2000470490019,888R-PP-15|64-66_182,Комбинезон 888R-PP-15,"(1660, '2000470490019', 'activity'),"
1667,2000241350016,888R-TWILL-15|60-62_176,Комбинезон 888R-TWILL-15,"(1667, '2000241350016', 'activity'),"
1670,2000475530017,888R-TWILL-15|60-62_170,Комбинезон 888R-TWILL-15,"(1670, '2000475530017', 'activity'),"
1671,2000241360015,888R-TWILL-15|60-62_182,Комбинезон 888R-TWILL-15,"(1671, '2000241360015', 'activity'),"
1672,2000475540023,888R-TWILL-15|64-66_170,Комбинезон 888R-TWILL-15,"(1672, '2000475540023', 'activity'),"
1673,2000241380013,888R-TWILL-15|64-66_176,Комбинезон 888R-TWILL-15,"(1673, '2000241380013', 'activity'),"
1674,2000241390012,888R-TWILL-15|64-66_182,Комбинезон 888R-TWILL-15,"(1674, '2000241390012', 'activity'),"
1675,2000241400018,888R-TWILL-15|64-66_188,Комбинезон 888R-TWILL-15,"(1675, '2000241400018', 'activity'),"
1683,2001459865620,890-P154-08|52-54_182,Комбинезон 890-P154-08,"(1683, '2001459865620', 'activity'),"
1684,2001459865576,890-P154-08|44-46_170,Комбинезон 890-P154-08,"(1684, '2001459865576', 'activity'),"
1685,2001459865583,890-P154-08|48-50_170,Комбинезон 890-P154-08,"(1685, '2001459865583', 'activity'),"
1686,2001459865590,890-P154-08|48-50_176,Комбинезон 890-P154-08,"(1686, '2001459865590', 'activity'),"
1687,2001459865606,890-P154-08|48-50_182,Комбинезон 890-P154-08,"(1687, '2001459865606', 'activity'),"
1688,2001459865613,890-P154-08|52-54_176,Комбинезон 890-P154-08,"(1688, '2001459865613', 'activity'),"
1689,2001459865637,890-P154-08|52-54_188,Комбинезон 890-P154-08,"(1689, '2001459865637', 'activity'),"
1690,2001459865644,890-P154-08|56-58_182,Комбинезон 890-P154-08,"(1690, '2001459865644', 'activity'),"
1691,2001459865651,890-P154-08|60-62_182,Комбинезон 890-P154-08,"(1691, '2001459865651', 'activity'),"
1692,2001459865682,890-P154-61|52-54_182,Комбинезон 890-P154-61,"(1692, '2001459865682', 'activity'),"
1693,2001459865668,890-P154-61|44-46_176,Комбинезон 890-P154-61,"(1693, '2001459865668', 'activity'),"
1694,2001459865675,890-P154-61|48-50_176,Комбинезон 890-P154-61,"(1694, '2001459865675', 'activity'),"
1695,2001459865699,890-P154-61|52-54_188,Комбинезон 890-P154-61,"(1695, '2001459865699', 'activity'),"
1696,2001459865705,890-P154-61|56-58_176,Комбинезон 890-P154-61,"(1696, '2001459865705', 'activity'),"
1697,2001459868768,892-MU-90|52-54_176,Комбинезон 892-MU-90,"(1697, '2001459868768', 'activity'),"
1699,2001459868737,892-MU-90|44-46_170,Комбинезон 892-MU-90,"(1699, '2001459868737', 'activity'),"
1701,2001459868744,892-MU-90|48-50_170,Комбинезон 892-MU-90,"(1701, '2001459868744', 'activity'),"
1702,2001459862025,892-MU-90|48-50_176,Комбинезон 892-MU-90,"(1702, '2001459862025', 'activity'),"
1703,2001459868751,892-MU-90|48-50_182,Комбинезон 892-MU-90,"(1703, '2001459868751', 'activity'),"
1706,2001459862032,892-MU-90|52-54_182,Комбинезон 892-MU-90,"(1706, '2001459862032', 'activity'),"
1707,2001459868775,892-MU-90|52-54_188,Комбинезон 892-MU-90,"(1707, '2001459868775', 'activity'),"
1714,2001459868782,892-MU-90|64-66_188,Комбинезон 892-MU-90,"(1714, '2001459868782', 'activity'),"
1715,2001459822203,374K-250K-P154-6/90|60-62_170-176,Костюм 374K-250K-P154-6/90,"(1715, '2001459822203', 'activity'),"
1716,2001459822135,374K-250K-P154-6/90|48-50_158-164,Костюм 374K-250K-P154-6/90,"(1716, '2001459822135', 'activity'),"
1717,2001459822227,374K-250K-P154-6/90|64-66_170-176,Костюм 374K-250K-P154-6/90,"(1717, '2001459822227', 'activity'),"
1718,2001459822234,374K-250K-P154-6/90|64-66_182-188,Костюм 374K-250K-P154-6/90,"(1718, '2001459822234', 'activity'),"
1719,2001459859414,374K-84K-P154-55/77|52-54_182-188,Костюм 374K-84K-P154-55/77,"(1719, '2001459859414', 'activity'),"
1720,2001459859353,374K-84K-P154-55/77|44-46_158-164,Костюм 374K-84K-P154-55/77,"(1720, '2001459859353', 'activity'),"
1721,2001459859360,374K-84K-P154-55/77|44-46_170-176,Костюм 374K-84K-P154-55/77,"(1721, '2001459859360', 'activity'),"
1722,2001459859377,374K-84K-P154-55/77|48-50_158-164,Костюм 374K-84K-P154-55/77,"(1722, '2001459859377', 'activity'),"
1723,2001459859384,374K-84K-P154-55/77|48-50_170-176,Костюм 374K-84K-P154-55/77,"(1723, '2001459859384', 'activity'),"
1724,2001459859391,374K-84K-P154-55/77|48-50_182-188,Костюм 374K-84K-P154-55/77,"(1724, '2001459859391', 'activity'),"
1725,2001459859407,374K-84K-P154-55/77|52-54_170-176,Костюм 374K-84K-P154-55/77,"(1725, '2001459859407', 'activity'),"
1726,2001459859421,374K-84K-P154-55/77|56-58_170-176,Костюм 374K-84K-P154-55/77,"(1726, '2001459859421', 'activity'),"
1727,2001459859438,374K-84K-P154-55/77|56-58_182-188,Костюм 374K-84K-P154-55/77,"(1727, '2001459859438', 'activity'),"
1732,2001459820643,374K-84K-P154-6/90|60-62_170-176,Костюм 374K-84K-P154-6/90,"(1732, '2001459820643', 'activity'),"
1733,2001459820575,374K-84K-P154-6/90|48-50_158-164,Костюм 374K-84K-P154-6/90,"(1733, '2001459820575', 'activity'),"
1734,2001459820650,374K-84K-P154-6/90|60-62_182-188,Костюм 374K-84K-P154-6/90,"(1734, '2001459820650', 'activity'),"
1735,2001459820667,374K-84K-P154-6/90|64-66_170-176,Костюм 374K-84K-P154-6/90,"(1735, '2001459820667', 'activity'),"
1736,2001459812884,409T-84T-P154-R-21|52-54_182-188,Костюм 409T-84T-P154-R-21,"(1736, '2001459812884', 'activity'),"
1737,2001459849545,409T-84T-P154-R-21|44-46_158-164,Костюм 409T-84T-P154-R-21,"(1737, '2001459849545', 'activity'),"
1738,2001459849552,409T-84T-P154-R-21|44-46_170-176,Костюм 409T-84T-P154-R-21,"(1738, '2001459849552', 'activity'),"
1739,2001459812853,409T-84T-P154-R-21|48-50_170-176,Костюм 409T-84T-P154-R-21,"(1739, '2001459812853', 'activity'),"
1740,2001459812860,409T-84T-P154-R-21|48-50_182-188,Костюм 409T-84T-P154-R-21,"(1740, '2001459812860', 'activity'),"
1741,2001459812877,409T-84T-P154-R-21|52-54_170-176,Костюм 409T-84T-P154-R-21,"(1741, '2001459812877', 'activity'),"
1742,2001459812891,409T-84T-P154-R-21|56-58_170-176,Костюм 409T-84T-P154-R-21,"(1742, '2001459812891', 'activity'),"
1743,2001459812907,409T-84T-P154-R-21|56-58_182-188,Костюм 409T-84T-P154-R-21,"(1743, '2001459812907', 'activity'),"
1744,2001459809709,409T-84T-P154-R-55|48-50_170-176,Костюм 409T-84T-P154-R-55,"(1744, '2001459809709', 'activity'),"
1745,2001459809648,409T-84T-P154-R-55|44-46_170-176,Костюм 409T-84T-P154-R-55,"(1745, '2001459809648', 'activity'),"
1746,2001459809716,409T-84T-P154-R-55|48-50_182-188,Костюм 409T-84T-P154-R-55,"(1746, '2001459809716', 'activity'),"
1747,2001459809723,409T-84T-P154-R-55|52-54_170-176,Костюм 409T-84T-P154-R-55,"(1747, '2001459809723', 'activity'),"
1748,2001459809730,409T-84T-P154-R-55|52-54_182-188,Костюм 409T-84T-P154-R-55,"(1748, '2001459809730', 'activity'),"
1749,2001459809747,409T-84T-P154-R-55|56-58_170-176,Костюм 409T-84T-P154-R-55,"(1749, '2001459809747', 'activity'),"
1750,2001459809754,409T-84T-P154-R-55|56-58_182-188,Костюм 409T-84T-P154-R-55,"(1750, '2001459809754', 'activity'),"
1751,2001459809761,409T-84T-P154-R-55|60-62_170-176,Костюм 409T-84T-P154-R-55,"(1751, '2001459809761', 'activity'),"
1752,2001459809778,409T-84T-P154-R-55|60-62_182-188,Костюм 409T-84T-P154-R-55,"(1752, '2001459809778', 'activity'),"
1758,2001459849620,4395-71T-BK-6/8|48-50_182-188,Костюм 4395-71T-BK-6/8,"(1758, '2001459849620', 'activity'),"
1759,2001459849590,4395-71T-BK-6/8|44-46_158-164,Костюм 4395-71T-BK-6/8,"(1759, '2001459849590', 'activity'),"
1760,2001459849651,4395-71T-BK-6/8|56-58_170-176,Костюм 4395-71T-BK-6/8,"(1760, '2001459849651', 'activity'),"
1761,2001459849668,4395-71T-BK-6/8|56-58_182-188,Костюм 4395-71T-BK-6/8,"(1761, '2001459849668', 'activity'),"
1762,2001459849675,4395-71T-BK-6/8|60-62_182-188,Костюм 4395-71T-BK-6/8,"(1762, '2001459849675', 'activity'),"
1763,2001459812778,442C-42C-TWILL-R-61|56-58_182,Костюм 442C-42C-TWILL-R-61,"(1763, '2001459812778', 'activity'),"
1764,2001459812754,442C-42C-TWILL-R-61|56-58_170,Костюм 442C-42C-TWILL-R-61,"(1764, '2001459812754', 'activity'),"
1765,2001459812792,442C-42C-TWILL-R-61|60-62_170,Костюм 442C-42C-TWILL-R-61,"(1765, '2001459812792', 'activity'),"
1766,2001459812808,442C-42C-TWILL-R-61|60-62_176,Костюм 442C-42C-TWILL-R-61,"(1766, '2001459812808', 'activity'),"
1767,2001459812815,442C-42C-TWILL-R-61|60-62_182,Костюм 442C-42C-TWILL-R-61,"(1767, '2001459812815', 'activity'),"
1768,2001459812822,442C-42C-TWILL-R-61|64-66_176,Костюм 442C-42C-TWILL-R-61,"(1768, '2001459812822', 'activity'),"
1769,2001459820476,442R-42BR-TWILL-61|60-62_170-176,Костюм 442R-42BR-TWILL-61,"(1769, '2001459820476', 'activity'),"
1772,2001459812655,442R-42R-TWILL-R-61|64-66_170,Костюм 442R-42R-TWILL-R-61,"(1772, '2001459812655', 'activity'),"
1774,2001459812648,442R-42R-TWILL-R-61|60-62_170,Костюм 442R-42R-TWILL-R-61,"(1774, '2001459812648', 'activity'),"
1775,2001459812662,442R-42R-TWILL-R-61|64-66_176,Костюм 442R-42R-TWILL-R-61,"(1775, '2001459812662', 'activity'),"
1776,2001459883341,442R-42R-TWILL-R-61|64-66_182,Костюм 442R-42R-TWILL-R-61,"(1776, '2001459883341', 'activity'),"
1777,2001459813744,450T-222T-CY-55|56-58_164,Костюм 450T-222T-CY-55,"(1777, '2001459813744', 'activity'),"
1778,2001459813676,450T-222T-CY-55|44-46_188,Костюм 450T-222T-CY-55,"(1778, '2001459813676', 'activity'),"
1779,2001459813713,450T-222T-CY-55|52-54_164,Костюм 450T-222T-CY-55,"(1779, '2001459813713', 'activity'),"
1780,2001459847305,450T-222T-CY-55|56-58_170-176,Костюм 450T-222T-CY-55,"(1780, '2001459847305', 'activity'),"
1781,2001459813775,450T-222T-CY-55|60-62_176,Костюм 450T-222T-CY-55,"(1781, '2001459813775', 'activity'),"
1782,2001459813782,450T-222T-CY-55|60-62_188,Костюм 450T-222T-CY-55,"(1782, '2001459813782', 'activity'),"
1783,2001459813799,450T-222T-CY-55|64-66_176,Костюм 450T-222T-CY-55,"(1783, '2001459813799', 'activity'),"
1784,2001459813805,450T-222T-CY-55|64-66_188,Костюм 450T-222T-CY-55,"(1784, '2001459813805', 'activity'),"
1787,2001459861806,471T-71T-TR154-15|48-50_182-188,Костюм 471T-71T-TR154-15,"(1787, '2001459861806', 'activity'),"
1788,2001459862629,471T-71T-TR154-15|44-46_158-164,Костюм 471T-71T-TR154-15,"(1788, '2001459862629', 'activity'),"
1789,2001459861776,471T-71T-TR154-15|44-46_170-176,Костюм 471T-71T-TR154-15,"(1789, '2001459861776', 'activity'),"
1790,2001459861783,471T-71T-TR154-15|48-50_158-164,Костюм 471T-71T-TR154-15,"(1790, '2001459861783', 'activity'),"
1791,2001459861790,471T-71T-TR154-15|48-50_170-176,Костюм 471T-71T-TR154-15,"(1791, '2001459861790', 'activity'),"
1792,2001459861813,471T-71T-TR154-15|52-54_170-176,Костюм 471T-71T-TR154-15,"(1792, '2001459861813', 'activity'),"
1793,2001459861820,471T-71T-TR154-15|52-54_182-188,Костюм 471T-71T-TR154-15,"(1793, '2001459861820', 'activity'),"
1794,2001459861837,471T-71T-TR154-15|56-58_170-176,Костюм 471T-71T-TR154-15,"(1794, '2001459861837', 'activity'),"
1795,2001459861844,471T-71T-TR154-15|56-58_182-188,Костюм 471T-71T-TR154-15,"(1795, '2001459861844', 'activity'),"
1796,2001459861851,471T-71T-TR154-15|60-62_170-176,Костюм 471T-71T-TR154-15,"(1796, '2001459861851', 'activity'),"
1797,2001459861868,471T-71T-TR154-15|60-62_182-188,Костюм 471T-71T-TR154-15,"(1797, '2001459861868', 'activity'),"
1798,2001459871560,471T-71T-TR154-15|64-66_170-176,Костюм 471T-71T-TR154-15,"(1798, '2001459871560', 'activity'),"
1799,2001459870082,471T-71T-TR154-15|64-66_182-188,Костюм 471T-71T-TR154-15,"(1799, '2001459870082', 'activity'),"
1800,2001459845943,471T-71T-TR154-55|52-54_182-188,Костюм 471T-71T-TR154-55,"(1800, '2001459845943', 'activity'),"
1801,2001459845905,471T-71T-TR154-55|44-46_158-164,Костюм 471T-71T-TR154-55,"(1801, '2001459845905', 'activity'),"
1802,2001459848012,471T-71T-TR154-55|44-46_170-176,Костюм 471T-71T-TR154-55,"(1802, '2001459848012', 'activity'),"
1803,2001459862636,471T-71T-TR154-55|48-50_158-164,Костюм 471T-71T-TR154-55,"(1803, '2001459862636', 'activity'),"
1804,2001459845912,471T-71T-TR154-55|48-50_170-176,Костюм 471T-71T-TR154-55,"(1804, '2001459845912', 'activity'),"
1805,2001459845929,471T-71T-TR154-55|48-50_182-188,Костюм 471T-71T-TR154-55,"(1805, '2001459845929', 'activity'),"
1806,2001459845936,471T-71T-TR154-55|52-54_170-176,Костюм 471T-71T-TR154-55,"(1806, '2001459845936', 'activity'),"
1807,2001459848029,471T-71T-TR154-55|56-58_170-176,Костюм 471T-71T-TR154-55,"(1807, '2001459848029', 'activity'),"
1808,2001459845950,471T-71T-TR154-55|56-58_182-188,Костюм 471T-71T-TR154-55,"(1808, '2001459845950', 'activity'),"
1809,2001459864807,471T-71T-TR154-55|60-62_170-176,Костюм 471T-71T-TR154-55,"(1809, '2001459864807', 'activity'),"
1810,2001459845967,471T-71T-TR154-55|60-62_182-188,Костюм 471T-71T-TR154-55,"(1810, '2001459845967', 'activity'),"
1811,2001459878675,471T-71T-TR154-55|64-66_170-176,Костюм 471T-71T-TR154-55,"(1811, '2001459878675', 'activity'),"
1812,2001459870099,471T-71T-TR154-55|64-66_182-188,Костюм 471T-71T-TR154-55,"(1812, '2001459870099', 'activity'),"
1813,2001459809914,472-222T-CY-24|60-62_176,Костюм 472-222T-CY-24,"(1813, '2001459809914', 'activity'),"
1814,2001459809860,472-222T-CY-24|52-54_164,Костюм 472-222T-CY-24,"(1814, '2001459809860', 'activity'),"
1815,2001459833377,472-222T-CY-24|56-58_170-176,Костюм 472-222T-CY-24,"(1815, '2001459833377', 'activity'),"
1816,2001459847701,472-222T-CY-24|56-58_182-188,Костюм 472-222T-CY-24,"(1816, '2001459847701', 'activity'),"
1817,2001459829929,472-222T-CY-24|60-62_182-188,Костюм 472-222T-CY-24,"(1817, '2001459829929', 'activity'),"
1818,2001459833384,472-222T-CY-24|64-66_170-176,Костюм 472-222T-CY-24,"(1818, '2001459833384', 'activity'),"
1819,2001459833391,472-222T-CY-24|64-66_182-188,Костюм 472-222T-CY-24,"(1819, '2001459833391', 'activity'),"
1820,2001459851678,491N-91N-FLAM-81/15|44-46_164,Костюм 491N-91N-FLAM-81/15,"(1820, '2001459851678', 'activity'),"
1821,2001459826799,491NR-91KR-FLAM-15|44-46_182,Костюм 491NR-91KR-FLAM-15,"(1821, '2001459826799', 'activity'),"
1822,2001459826874,491NR-91KR-FLAM-22/24|44-46_182,Костюм 491NR-91KR-FLAM-22/24,"(1822, '2001459826874', 'activity'),"
1823,2001459850923,640K-251-CY-55/15|64-66_182-188,Костюм 640K-251-CY-55/15,"(1823, '2001459850923', 'activity'),"
1824,2001459832974,640K-251-CY-55/15|52-54_170-176,Костюм 640K-251-CY-55/15,"(1824, '2001459832974', 'activity'),"
1825,2001459850909,640K-251-CY-55/15|56-58_182-188,Костюм 640K-251-CY-55/15,"(1825, '2001459850909', 'activity'),"
1826,2001459850916,640K-251-CY-55/15|60-62_182-188,Костюм 640K-251-CY-55/15,"(1826, '2001459850916', 'activity'),"
1827,2001459855805,770-771T-OD6-58|44-46_164,Костюм 770-771T-OD6-58,"(1827, '2001459855805', 'activity'),"
1828,2001459855782,770-771T-OD6-58|40-42_164,Костюм 770-771T-OD6-58,"(1828, '2001459855782', 'activity'),"
1829,2001459855799,770-771T-OD6-58|40-42_170,Костюм 770-771T-OD6-58,"(1829, '2001459855799', 'activity'),"
1830,2001459874639,770-771T-OD6-58|44-46_170,Костюм 770-771T-OD6-58,"(1830, '2001459874639', 'activity'),"
1831,2001459862476,770-771T-OD6-58|48-50_170,Костюм 770-771T-OD6-58,"(1831, '2001459862476', 'activity'),"
1832,2001459874646,770-771T-OD6-58|48-50_182,Костюм 770-771T-OD6-58,"(1832, '2001459874646', 'activity'),"
1833,2001459855812,770-771T-OD6-58|52-54_170,Костюм 770-771T-OD6-58,"(1833, '2001459855812', 'activity'),"
1834,2001459874653,770-771T-OD6-58|56-58_182,Костюм 770-771T-OD6-58,"(1834, '2001459874653', 'activity'),"
1835,2001459874660,770-771T-OD6-58|56-58_188,Костюм 770-771T-OD6-58,"(1835, '2001459874660', 'activity'),"
1836,2001459855829,770-771T-OD6-58|60-62_176,Костюм 770-771T-OD6-58,"(1836, '2001459855829', 'activity'),"
1837,2001459855836,770-771T-OD6-58|60-62_182,Костюм 770-771T-OD6-58,"(1837, '2001459855836', 'activity'),"
1838,2001459874677,770-771T-OD6-58|60-62_188,Костюм 770-771T-OD6-58,"(1838, '2001459874677', 'activity'),"
1839,2001459855904,770-771T-OD8-90|48-50_182,Костюм 770-771T-OD8-90,"(1839, '2001459855904', 'activity'),"
1840,2001459855843,770-771T-OD8-90|44-46_170,Костюм 770-771T-OD8-90,"(1840, '2001459855843', 'activity'),"
1841,2001459855850,770-771T-OD8-90|44-46_176,Костюм 770-771T-OD8-90,"(1841, '2001459855850', 'activity'),"
1842,2001459855867,770-771T-OD8-90|44-46_182,Костюм 770-771T-OD8-90,"(1842, '2001459855867', 'activity'),"
1843,2001459855874,770-771T-OD8-90|48-50_164,Костюм 770-771T-OD8-90,"(1843, '2001459855874', 'activity'),"
1844,2001459855881,770-771T-OD8-90|48-50_170,Костюм 770-771T-OD8-90,"(1844, '2001459855881', 'activity'),"
1845,2001459855898,770-771T-OD8-90|48-50_176,Костюм 770-771T-OD8-90,"(1845, '2001459855898', 'activity'),"
1846,2001459874622,770-771T-OD8-90|48-50_188,Костюм 770-771T-OD8-90,"(1846, '2001459874622', 'activity'),"
1847,2001459855911,770-771T-OD8-90|52-54_164,Костюм 770-771T-OD8-90,"(1847, '2001459855911', 'activity'),"
1848,2001459855928,770-771T-OD8-90|52-54_170,Костюм 770-771T-OD8-90,"(1848, '2001459855928', 'activity'),"
1849,2001459855935,770-771T-OD8-90|52-54_176,Костюм 770-771T-OD8-90,"(1849, '2001459855935', 'activity'),"
1850,2001459855942,770-771T-OD8-90|52-54_182,Костюм 770-771T-OD8-90,"(1850, '2001459855942', 'activity'),"
1851,2001459874684,770-771T-OD8-90|52-54_188,Костюм 770-771T-OD8-90,"(1851, '2001459874684', 'activity'),"
1852,2001459855959,770-771T-OD8-90|56-58_170,Костюм 770-771T-OD8-90,"(1852, '2001459855959', 'activity'),"
1853,2001459855966,770-771T-OD8-90|56-58_176,Костюм 770-771T-OD8-90,"(1853, '2001459855966', 'activity'),"
1854,2001459855973,770-771T-OD8-90|56-58_182,Костюм 770-771T-OD8-90,"(1854, '2001459855973', 'activity'),"
1855,2001459855980,770-771T-OD8-90|56-58_188,Костюм 770-771T-OD8-90,"(1855, '2001459855980', 'activity'),"
1856,2001459855997,770-771T-OD8-90|60-62_170,Костюм 770-771T-OD8-90,"(1856, '2001459855997', 'activity'),"
1857,2001459856000,770-771T-OD8-90|60-62_176,Костюм 770-771T-OD8-90,"(1857, '2001459856000', 'activity'),"
1858,2001459856031,770-771T-OD8-90|64-66_170,Костюм 770-771T-OD8-90,"(1858, '2001459856031', 'activity'),"
1859,2001459856048,770-771T-OD8-90|64-66_176,Костюм 770-771T-OD8-90,"(1859, '2001459856048', 'activity'),"
1860,2001459856055,770-771T-OD8-90|64-66_182,Костюм 770-771T-OD8-90,"(1860, '2001459856055', 'activity'),"
1861,2001459856062,770-771T-OD8-90|64-66_188,Костюм 770-771T-OD8-90,"(1861, '2001459856062', 'activity'),"
1862,2000464170019,369S-ULTRA-00|52-54_170,Куртка 369S-ULTRA-00,"(1862, '2000464170019', 'activity'),"
1863,2000482030012,369S-ULTRA-00|44-46_182,Куртка 369S-ULTRA-00,"(1863, '2000482030012', 'activity'),"
1864,2000482040011,369S-ULTRA-00|44-46_188,Куртка 369S-ULTRA-00,"(1864, '2000482040011', 'activity'),"
1867,2000482060019,369S-ULTRA-00|48-50_188,Куртка 369S-ULTRA-00,"(1867, '2000482060019', 'activity'),"
1868,2000482070018,369S-ULTRA-00|52-54_164,Куртка 369S-ULTRA-00,"(1868, '2000482070018', 'activity'),"
1871,2000482080017,369S-ULTRA-00|56-58_164,Куртка 369S-ULTRA-00,"(1871, '2000482080017', 'activity'),"
1872,2000482090016,369S-ULTRA-00|56-58_170,Куртка 369S-ULTRA-00,"(1872, '2000482090016', 'activity'),"
1873,2000464200013,369S-ULTRA-00|56-58_176,Куртка 369S-ULTRA-00,"(1873, '2000464200013', 'activity'),"
1874,2000482100012,369S-ULTRA-00|56-58_182,Куртка 369S-ULTRA-00,"(1874, '2000482100012', 'activity'),"
1875,2000482110011,369S-ULTRA-00|56-58_188,Куртка 369S-ULTRA-00,"(1875, '2000482110011', 'activity'),"
1876,2000482120010,369S-ULTRA-00|60-62_170,Куртка 369S-ULTRA-00,"(1876, '2000482120010', 'activity'),"
1877,2000482130019,369S-ULTRA-00|60-62_176,Куртка 369S-ULTRA-00,"(1877, '2000482130019', 'activity'),"
1878,2001459849071,374A-P154-15|52-54_182-188,Куртка 374A-P154-15,"(1878, '2001459849071', 'activity'),"
1879,2001459849019,374A-P154-15|44-46_158-164,Куртка 374A-P154-15,"(1879, '2001459849019', 'activity'),"
1880,2001459849026,374A-P154-15|44-46_170-176,Куртка 374A-P154-15,"(1880, '2001459849026', 'activity'),"
1881,2001459849033,374A-P154-15|48-50_158-164,Куртка 374A-P154-15,"(1881, '2001459849033', 'activity'),"
1882,2001459849040,374A-P154-15|48-50_170-176,Куртка 374A-P154-15,"(1882, '2001459849040', 'activity'),"
1883,2001459849057,374A-P154-15|48-50_182-188,Куртка 374A-P154-15,"(1883, '2001459849057', 'activity'),"
1884,2001459849064,374A-P154-15|52-54_170-176,Куртка 374A-P154-15,"(1884, '2001459849064', 'activity'),"
1885,2001459849088,374A-P154-15|56-58_170-176,Куртка 374A-P154-15,"(1885, '2001459849088', 'activity'),"
1886,2001459849095,374A-P154-15|56-58_182-188,Куртка 374A-P154-15,"(1886, '2001459849095', 'activity'),"
1887,2001459849101,374A-P154-15|60-62_182-188,Куртка 374A-P154-15,"(1887, '2001459849101', 'activity'),"
1888,2001459848968,374A-P154-55|52-54_170-176,Куртка 374A-P154-55,"(1888, '2001459848968', 'activity'),"
1889,2001459848913,374A-P154-55|44-46_158-164,Куртка 374A-P154-55,"(1889, '2001459848913', 'activity'),"
1890,2001459848920,374A-P154-55|44-46_170-176,Куртка 374A-P154-55,"(1890, '2001459848920', 'activity'),"
1891,2001459848937,374A-P154-55|48-50_158-164,Куртка 374A-P154-55,"(1891, '2001459848937', 'activity'),"
1892,2001459848944,374A-P154-55|48-50_170-176,Куртка 374A-P154-55,"(1892, '2001459848944', 'activity'),"
1893,2001459848951,374A-P154-55|48-50_182-188,Куртка 374A-P154-55,"(1893, '2001459848951', 'activity'),"
1894,2001459848975,374A-P154-55|52-54_182-188,Куртка 374A-P154-55,"(1894, '2001459848975', 'activity'),"
1895,2001459848982,374A-P154-55|56-58_170-176,Куртка 374A-P154-55,"(1895, '2001459848982', 'activity'),"
1896,2001459848999,374A-P154-55|56-58_182-188,Куртка 374A-P154-55,"(1896, '2001459848999', 'activity'),"
1898,2001459849002,374A-P154-55|60-62_182-188,Куртка 374A-P154-55,"(1898, '2001459849002', 'activity'),"
1901,2001459866634,374K-P•154-6/90|48-50_182-188,Куртка 374K-P•154-6/90,"(1901, '2001459866634', 'activity'),"
1902,2001459867464,374K-P•154-6/90|44-46_158-164,Куртка 374K-P•154-6/90,"(1902, '2001459867464', 'activity'),"
1903,2001459866610,374K-P•154-6/90|44-46_170-176,Куртка 374K-P•154-6/90,"(1903, '2001459866610', 'activity'),"
1904,2001459867501,374K-P•154-6/90|48-50_158-164,Куртка 374K-P•154-6/90,"(1904, '2001459867501', 'activity'),"
1905,2001459866627,374K-P•154-6/90|48-50_170-176,Куртка 374K-P•154-6/90,"(1905, '2001459866627', 'activity'),"
1906,2001459866641,374K-P•154-6/90|52-54_170-176,Куртка 374K-P•154-6/90,"(1906, '2001459866641', 'activity'),"
